,Tile Latitude,Tile Longitude,Venue ID,Venue,Venue Latitude,Venue Longitude,Venue Category,Venue Distance,Venue Tip Count,Venue Users Count,Venue Checkins Count,Venue Visits Count
493,40.725311282907036,-73.98440290393016,4b19b32cf964a5204ae223e3,Banh Mi Zon,40.725771,-73.984462,Vietnamese Restaurant,51.376330724240646,82,1671,3106,3377
494,40.76304054054896,-73.9879961665627,4a254e1cf964a5204e7e1fe3,Bann,40.76292717858042,-73.98779359181965,Korean Restaurant,21.21919901761504,79,5577,6361,8504
495,40.727107914223325,-74.0005725857767,589c7ca37b43b441e3ac3ef8,Banter,40.7279592919172,-74.00120508994551,Café,108.67537830702585,55,3357,2082,4993
496,40.70914160106051,-74.01314900499065,5a7bbb591ffe9777be865f9a,Bao Bao Cafe,40.70850966959098,-74.01327765586704,Chinese Restaurant,71.12170429380397,4,701,294,1012
497,40.73249780817218,-73.98619953524644,4e32d529483bf02b1f8dc50f,Baohaus,40.732514,-73.985824,Taiwanese Restaurant,31.70355801658264,294,16247,18227,26099
498,40.80975295477228,-73.95745343418592,5c0342b7f5e9d7002c22997a,Bar 314,40.81064600000001,-73.95824,Italian Restaurant,119.38197312399127,1,45,28,53
499,40.739684333437296,-73.9987759544604,536abca711d2de24f6ffe3e1,Bar B,40.73947060027313,-73.99907429952506,Tapas Restaurant,34.60320763345732,30,2256,1174,3430
500,40.772023697130365,-73.98260627261386,478cd1f3f964a520444d1fe3,Bar Boulud,40.771859054257604,-73.98230114526464,French Restaurant,31.55951026692729,183,10373,11628,14079
501,40.7594472779164,-73.98979279787898,470a73a0f964a520774b1fe3,Bar Centrale,40.760194233006665,-73.98890778719763,American Restaurant,111.63599763312769,58,3713,4145,5469
502,40.727107914223325,-74.00416584840923,50e6eae5e4b06de013260a31,Bar Ciccio Alimentari,40.726375,-74.00336899999998,Italian Restaurant,105.62904911086679,44,2944,1808,3959
503,40.768430434497795,-73.98260627261386,4eaed40eb6343396885290dd,Bar Masa,40.76808747764968,-73.98189273213715,Sushi Restaurant,71.19202637222772,22,629,655,792
504,40.728904545539606,-74.00236921709295,3fd66200f964a52074e91ee3,Bar Pitti,40.729204246828665,-74.00238648966736,Italian Restaurant,33.367502151630376,204,11511,10592,17872
505,40.725311282907036,-73.99158942919526,53726183498e6a101ea7fd06,Bar Primi,40.72566109133918,-73.99176120758057,Italian Restaurant,41.51616798512625,192,15133,9166,21189
506,40.73429443948845,-74.00236921709295,53cf30a2498e3495ad9477fa,Bar Sardine,40.7343340194585,-74.00282531976698,Gastropub,38.69329119616759,103,5230,4578,8155
507,40.736091070804726,-73.99697932314412,3fd66200f964a5202bea1ee3,Bar Six,40.73653019029063,-73.99744480481989,French Restaurant,62.6478655810043,60,4986,7376,8525
508,40.725311282907036,-73.98979279787898,59fa5dda82a7507f228bc618,Bar Verde,40.726045673170006,-73.98980854975605,Latin American Restaurant,81.69689737600649,8,702,481,879
509,40.71273486369307,-74.0167422676232,58c9b84a0319b81f32a8bd37,Bar à Frites,40.71306786468281,-74.01600502060771,Gastropub,72.35703128224455,3,257,126,333
510,40.76663380318153,-73.98619953524644,52ab4e2011d27e374eb44f3e,BarBacon,40.76632004682986,-73.98691465954167,Gastropub,69.6225936601482,146,11821,9349,17198
511,40.70734496974423,-74.00236921709295,5213c4ac498ef92164c454c9,Barbalu,40.707517551072065,-74.00205674475201,Italian Restaurant,32.59840961662365,32,2286,1970,3357
512,40.764837171865246,-73.96643659076733,4b660239f964a520120e2be3,Barbaresco Restaurant,40.765465679930095,-73.96574511791451,Italian Restaurant,90.99804295142134,9,614,644,801
513,40.73788770212101,-73.9879961665627,4ae32479f964a520e09021e3,Barbounia,40.7382340253043,-73.98790628816478,Mediterranean Restaurant,39.25916593258837,203,19393,19516,29321
514,40.73788770212101,-74.00775911104179,42225f00f964a520b21f1fe3,Barbuto,40.737676220783094,-74.00819431387538,Italian Restaurant,43.57352814904437,339,18456,17354,29073
515,40.78639674766062,-73.9502669089208,58f248ef1ffe973298476c31,Bardolino Pizza,40.78661500000001,-73.950126,Pizza Place,27.02144103223566,0,58,68,110
516,40.82053274266997,-73.94847027760451,4da87a1ea86e68edb7de12ae,Bare Planet Cafe,40.82000597202303,-73.94988234405294,Snack Place,132.51740802832018,1,22,73,74
517,40.70914160106051,-74.00596247972555,5419c024498e81544e23eee9,Bareburger,40.710012724049896,-74.00622950214203,Burger Joint,99.4761035172208,54,5374,3187,8890
518,40.72171802027448,-73.9879961665627,5af76fcc56c89f002ce17cd2,Bareburger,40.721636,-73.988523,Burger Joint,45.339257616621246,1,191,152,256
519,40.728904545539606,-73.9987759544604,4c8fa11fad70a143e658930f,Bareburger,40.72827606542179,-73.99821844766849,Burger Joint,84.23261540031022,197,14932,16099,24369
520,40.73788770212101,-73.99697932314412,57fc1a21cd1044aaf461c7a0,Bareburger,40.737593082077254,-73.99731965136566,Burger Joint,43.54999771326572,15,3438,1078,4559
521,40.74148096475358,-74.0005725857767,4edae02c9911a3e78dd03897,Bareburger,40.7420691,-74.0010979,Burger Joint,78.98995345156128,135,11324,11598,17357
522,40.74687085870242,-73.9790130099813,4d757b46e40aa09373dd0be2,Bareburger,40.746151934915,-73.97813209894595,Burger Joint,109.11020932134396,149,11872,12947,18783
523,40.761243909232675,-73.98979279787898,5193bfd6498ef3f93aadf53f,Bareburger,40.76061223920833,-73.9903255589707,Burger Joint,83.3739657815862,162,9340,7839,13022
524,40.76663380318153,-73.98260627261386,556ba8b9498e6e52f53005cb,Bareburger,40.76722476910784,-73.98349463939671,Burger Joint,99.60711536149807,36,4538,2830,6658
525,40.768430434497795,-73.95565680286964,4f36cf39e4b0fc67a89276f5,Bareburger,40.768504958401984,-73.95519116524163,Burger Joint,40.091804219577824,86,6999,7847,12131
526,40.77741359107921,-73.94847027760451,51f194b7498e5ea7b6458f78,Bareburger,40.77776399957451,-73.94903864903888,Burger Joint,61.73305137699404,41,4472,3599,7968
527,40.827719267935095,-73.94667364628823,5b2ac49f2d2fd9002c65ae64,Barepas,40.827673,-73.94605200000002,Arepa Restaurant,52.57353420934154,4,160,53,292
528,40.761243909232675,-73.9790130099813,528b65eb498e12f0376394bd,Barilla Restaurants,40.761146297477204,-73.97915527885375,Italian Restaurant,16.172459170182158,214,4984,2922,7221
529,40.74327759606986,-74.00775911104179,4fca5a3fe4b0ca83a39cc07e,Bark Hot Dogs Stand,40.74276317206585,-74.00771836205028,Hot Dog Joint,57.32225040761378,4,139,134,161
530,40.784600116344336,-73.9502669089208,3fd66200f964a520cde81ee3,Barking Dog,40.78392857648401,-73.95030050800752,Diner,74.74884764990587,80,4891,6168,9180
531,40.736091070804726,-73.98979279787898,51351b70d86c62becd75cde8,Barn Joo,40.73675459511588,-73.99068832397461,Korean Restaurant,105.56321130227323,190,14944,15259,22890
532,40.750464121334986,-73.98619953524644,57180219498e1588034bf6aa,Barn Joo 35,40.749869357438214,-73.98589156679648,Korean Restaurant,71.06320427700751,44,5176,3050,6951
533,40.84209231846536,-73.94308038365567,542d83dc498e0b4154087334,Barnes & Noble at Columbia Medical,40.84291205344877,-73.94298404958809,Café,91.53861183908722,1,838,471,2234
534,40.7881933789769,-73.97541974734874,3fd66200f964a52046e81ee3,Barney Greengrass,40.788007875375264,-73.97479388324341,Bagel Shop,56.602302788861344,152,8932,6506,14378
535,40.718124757641924,-73.98979279787898,3fd66200f964a52022e41ee3,Barrio Chino,40.718069073004365,-73.98997500332688,Mexican Restaurant,16.56242540611555,295,12793,15368,20754
536,40.764837171865246,-73.98260627261386,49f221b8f964a520f4691fe3,Basso56,40.76572148170926,-73.9827233924038,Italian Restaurant,98.85526376010692,36,2353,2198,2928
537,40.73788770212101,-73.99338606051155,3fd66200f964a520bce51ee3,Basta Pasta,40.73876355971864,-73.99414812591795,Italian Restaurant,116.68720394612724,146,10718,10857,16017
538,40.81334621740484,-73.94487701497195,5154a470e4b0ce9d1f7019f3,Batter Up Cake Shop,40.81354762531904,-73.9435967970108,Bakery,110.0768329471409,0,10,17,17
539,40.70195507579538,-74.01494563630693,4bb67651f562ef3bde333097,Battery Gardens Restaurant,40.701474693548796,-74.01534632804794,American Restaurant,63.21960924305596,34,5727,4651,7014
540,40.718124757641924,-74.01494563630693,4f5cde3be4b070e04834f41a,Battery Park City Gourmet Market,40.717225134223966,-74.01437914784975,Deli / Bodega,110.87737834623077,1,45,71,92
541,40.71632812632564,-74.01494563630693,4db32217f7b121c29f301e1b,Battery Park City Grocery,40.71549057793261,-74.01408649911748,Deli / Bodega,118.00485538291612,0,14,28,28
542,40.703751707111664,-74.00955574235809,52ad100d498eb6c1fda53c28,Bavaria Bier Haus,40.70436061037517,-74.01032637161333,German Restaurant,93.85969670318285,36,3621,3698,5072
543,40.7881933789769,-73.95386017155336,5c352b4e1ffed7002cbdd484,Bawarchi,40.787803000000004,-73.95383199999998,Indian Restaurant,43.48655430621998,0,2,2,9
544,40.791786641609455,-73.9502669089208,519fe6f5498e30595d370c44,Bawarchi,40.79264387147384,-73.95018335633927,Indian Restaurant,95.60878062695696,4,398,118,764
545,40.7199213889582,-73.99697932314412,53399f0f498e0f3923a03a4a,Baz Bagel and Restaurant,40.7193269241842,-73.99769961833955,Bagel Shop,89.77402422838502,71,4737,3370,8258
546,40.7594472779164,-73.99158942919526,5288303b11d221587af1bf18,Bea,40.75943400000001,-73.99243,New American Restaurant,70.8350539995552,87,10294,6955,14161
547,40.76663380318153,-73.9592500655022,4aa73031f964a520334c20e3,Beach Cafe,40.76741949334456,-73.95935693690133,American Restaurant,87.85470796092817,22,2621,2310,4153
548,40.7199213889582,-74.00955574235809,4a9c1726f964a520f43520e3,Beach Street Eatery,40.72076198388033,-74.00977786827163,Deli / Bodega,95.35592205025931,9,1061,2094,2967
549,40.71453149500935,-74.01494563630693,4efa1142be7bb4784fe9d4c0,Beans & Greens,40.71485983727849,-74.01483721775706,Salad Place,37.647941506280816,24,1254,3720,4350
550,40.86724515689329,-73.92511407049284,4b5b9070f964a520760729e3,Beans & Vines,40.86640788754024,-73.92482802288949,Café,96.18735458728287,22,1053,1021,1983
551,40.757650646600105,-73.96823322208361,5bd60cdf27cbd1002578d87d,Beard Papa’s,40.757073064288775,-73.96788560502699,Bakery,70.60556231809888,4,281,214,368
552,40.71273486369307,-74.0167422676232,551c8be7498e3ebc8f1d0075,Beaubourg,40.713019299382346,-74.01616724422915,French Restaurant,57.89063566659219,36,6626,3945,10082
553,40.761243909232675,-73.98979279787898,3fd66200f964a5203de31ee3,Becco,40.76070062686386,-73.9899572515925,Italian Restaurant,61.9972257650922,194,16285,15569,22515
554,40.750464121334986,-73.97721637866502,56c72cbccd1086304ddcfbdb,Bedford & Co.,40.75040323863846,-73.97744945542509,Restaurant,20.77454715583527,19,2869,1618,4157
555,40.768430434497795,-73.98979279787898,4b5748d8f964a520432f28e3,Beijing Chinese Food,40.76875645179821,-73.98891865317907,Chinese Restaurant,82.0827352565912,7,162,624,639
556,40.768430434497795,-73.96643659076733,4bc203feb492d13ab0c6a660,Bel Ami,40.76910380535153,-73.96704136622333,Café,90.58352917523777,49,4614,3793,8498
557,40.75405738396755,-74.0005725857767,5c8c1cea60255e002cc764d4,Belcampo,40.753944053810436,-74.000779453749,Steakhouse,21.5110136556619,6,895,242,1119
558,40.73070117685589,-74.0005725857767,52695df211d25e15ffeeb80a,Belgian Fries,40.730190568408354,-74.00030854885718,Food Truck,60.99965824713602,1,58,61,64
559,40.73429443948845,-74.0005725857767,4cfaf4047945224b7d6783e7,Bell Book & Candle,40.7346299966779,-74.00082632622635,New American Restaurant,43.016805937079326,96,7526,8014,11178
560,40.768430434497795,-73.96284332813477,3fd66200f964a52075e91ee3,Bella Blu,40.769248984453256,-73.96304867967362,Italian Restaurant,92.67597675540294,25,2278,1841,3398
561,40.7881933789769,-73.97182648471616,4b64cc84f964a52001d12ae3,Bella Luna,40.78777144838228,-73.97146224975585,Italian Restaurant,56.066535076845895,38,2402,1977,3967
562,40.74507422738614,-73.99518269182784,4b2af8acf964a5201bb324e3,Bella Napoli,40.74521658644709,-73.99486235955511,Pizza Place,31.295863057163768,21,1305,2000,2436
563,40.74507422738614,-73.98440290393016,4a79bf64f964a52087e71fe3,Bella Napoli,40.74579717388401,-73.98451363679715,Pizza Place,80.95283200023124,52,2018,3159,3892
564,40.757650646600105,-73.96284332813477,53d6f6e9498e8f0cc7607222,Bella Roma,40.75845560923833,-73.9628687734517,Pizza Place,89.56152278271557,3,111,114,163
565,40.816939480037405,-73.94308038365567,57f9286fcd10f93045e82291,Belle,40.81689,-73.94268000000002,American Restaurant,34.15028715139229,4,169,93,204
566,40.70734496974423,-74.00236921709295,5b4bab3c88a48b00244fe90c,Bellini,40.707985,-74.001471,Italian Restaurant,103.94194832113544,2,145,96,190
567,40.782803485028055,-73.9502669089208,4ed3a608754ad8083f7d96de,Bellini Italian Restaurant & Brick Oven Pizza,40.78328730611121,-73.95090579986572,Italian Restaurant,76.10164010964401,2,24,25,25
568,40.784600116344336,-73.97362311603246,4b786cecf964a52052cd2ee3,Bellini Italian Restaurant & Brick Oven Pizza,40.784655556336745,-73.97352196636533,Italian Restaurant,10.516509945170348,29,871,1200,1345
569,40.87083841952585,-73.91792754522774,4ef0aca930f895c31a4b9cfa,Bello Deli,40.86962360705647,-73.91766582459562,Deli / Bodega,136.90482542002536,1,41,439,460
570,40.75226075265128,-73.97182648471616,5b3e9929ca18ea002c8ba1f2,Ben & Jack's Steakhouse,40.751746999999995,-73.97246,Steakhouse,78.19858717505296,2,312,101,437
571,40.70195507579538,-74.01314900499065,51dde7d5498e02f82ee1af5e,Ben And Jerrys Truck,40.70248207689004,-74.0124224095686,American Restaurant,84.79429677564337,1,15,15,15
572,40.72171802027448,-73.98260627261386,4b837337f964a520aa0631e3,Ben's Gourmet Deli,40.72250187142289,-73.9829636044289,Deli / Bodega,92.24459139243584,3,89,249,256
573,40.75405738396755,-73.98979279787898,4a9465aef964a520762120e3,Ben's Kosher Delicatessen,40.75383147261747,-73.98937397201071,Sandwich Place,43.321921095728385,81,6091,5789,8881
574,40.71453149500935,-74.00955574235809,50b02338e4b047828b2277c1,Benares,40.714117,-74.009248,Indian Restaurant,52.90335492762426,44,2075,2041,3081
575,40.725311282907036,-73.9879961665627,565e3a9d498e679c06db9915,Benemon,40.72568732651585,-73.9882432359924,Japanese Restaurant,46.725486999421044,21,2760,1588,3856
576,40.70914160106051,-74.0167422676232,4f204819e4b05266c3c2c51c,Benevenuti,40.70973140128752,-74.01658834439822,Italian Restaurant,66.87476246377878,2,49,85,93
577,40.76304054054896,-73.97721637866502,526fe5de498e115999f8e9cc,Bengal Tiger,40.763355,-73.977147,Indian Restaurant,35.462276202991994,76,3009,2580,4254
578,40.76304054054896,-73.97721637866502,4ee51c0129c220f9725b9848,Benihana,40.76320891329947,-73.97699799602924,Japanese Restaurant,26.25322235357109,113,15063,13175,21744
579,40.7199213889582,-73.99697932314412,4a7f56ecf964a520baf31fe3,Benito One,40.72007917530807,-73.99703268288178,Italian Restaurant,18.117855805223364,34,2222,1477,2411
580,40.75226075265128,-73.9790130099813,4a303b23f964a52038991fe3,Benjamin Steakhouse,40.75183650705145,-73.97901046365405,Steakhouse,47.1892550857981,99,6462,5563,8546
581,40.75226075265128,-73.9790130099813,581e8a7d16dbbc451b446564,Benjamin Steakhouse Prime,40.75138502109964,-73.97961650340953,American Restaurant,109.8820636265838,12,682,547,862
582,40.70914160106051,-74.00596247972555,4bc7509f0050b7133672b83b,Bennie's Thai,40.70924372907364,-74.00555765226765,Thai Restaurant,35.973882332232044,45,2651,3221,4695
583,40.73788770212101,-74.00236921709295,4427bd00f964a520b6311fe3,Benny's Burritos,40.738052,-74.002135,Mexican Restaurant,26.900204684541634,186,12175,16994,22118
584,40.798973166874596,-73.96284332813477,4cf19117708060fca33af568,Benny's Lung Sheng Restaurant,40.79810155608249,-73.96346301972062,Chinese Restaurant,110.09917107030752,1,39,74,100
585,40.76304054054896,-73.97721637866502,4a8f3118f964a520541420e3,Benoit Bistro,40.76265674568779,-73.97740324388022,French Restaurant,45.49975999553276,72,5337,5218,8114
586,40.7199213889582,-74.00955574235809,4bc1e64b4cdfc9b6892b9521,Benvenuto Cafe Tribeca,40.71950317872397,-74.01026863536326,Sandwich Place,75.99800525223249,39,2657,4414,6299
587,40.82592263661881,-73.93948712102309,5983d42d35f9830771033232,Benyam Cuisine,40.825075,-73.94035799999997,Ethiopian Restaurant,119.42406372076788,7,181,95,322
588,40.73070117685589,-74.00236921709295,5b7ee4d882a750002cbfea8d,Berber Street Food,40.73008122347943,-74.0032640586179,African Restaurant,102.19609436215444,0,263,120,334
589,40.73070117685589,-74.00416584840923,4a5b5143f964a520fdba1fe3,Berimbau do Brasil,40.73001947455569,-74.00362614201227,Brazilian Restaurant,88.42495067969311,124,3776,5034,6395
590,40.74148096475358,-74.00596247972555,56c6322e498e760709f036db,Berlin Currywurst,40.741996694179036,-74.00556056749559,German Restaurant,66.61772620397407,20,971,938,1273
591,40.725311282907036,-73.99338606051155,57be30ebcd105281e9f2111d,Bessou,40.725315046026495,-73.99257126725936,Japanese Restaurant,68.68435629980448,31,2062,1462,2597
592,40.75226075265128,-73.99158942919526,4b3a52ccf964a520a36425e3,Best Bagel & Coffee,40.75198405875869,-73.99120509858778,Bagel Shop,44.675857045741566,183,13446,14087,27903
593,40.85466873767932,-73.92870733312542,55213d3e498e86217df8191b,Best Gourmet Deli,40.85499182083721,-73.92830398402539,Deli / Bodega,49.42624946519125,0,14,12,18
594,40.71632812632564,-74.0005725857767,4b6a3ceff964a520a4ce2be3,Best Health Deli,40.71715778080389,-74.00064440542997,Deli / Bodega,92.48075039229548,4,341,575,881
595,40.768430434497795,-73.95565680286964,4b71cdbaf964a520605d2de3,Best Health Gourmet Deli,40.769088040705206,-73.95492941512806,Deli / Bodega,95.41960713371245,6,662,1188,2005
596,40.70195507579538,-74.00236921709295,4f603afae4b006673a95c90c,Best Of New York,40.70219811621222,-74.00100292161058,Deli / Bodega,118.34127518651032,0,11,10,12
597,40.757650646600105,-73.96284332813477,4b6f0939f964a52075d82ce3,Best Pizza,40.75805763690922,-73.96322121769005,Pizza Place,55.3445984250915,15,1854,1267,3468
598,40.816939480037405,-73.93769048970681,4f3d5994e4b0ddac81f7742c,Best Way Deli,40.81774358081157,-73.93856821239372,Deli / Bodega,116.0110045088434,2,28,56,59
599,40.74687085870242,-73.97362311603246,4b5f335ef964a520e4ac29e3,Best Wingers,40.74749029680193,-73.97395052753413,Wings Joint,74.2187578080447,13,678,904,1351
600,40.816939480037405,-73.94308038365567,507f4964e4b02081a110f623,Bestway Deli,40.81649776767182,-73.94314331129017,Deli / Bodega,49.41633058034747,0,30,97,123
601,40.782803485028055,-73.97721637866502,4aad81f9f964a520a46020e3,Bettola,40.783594881629135,-73.97800998550794,Italian Restaurant,110.52684097214632,27,1467,1355,1868
602,40.81334621740484,-73.9592500655022,4c956003f7cfa1cd2e2ebd15,Bettolona,40.814083849456225,-73.95957422392542,Italian Restaurant,86.46576892611898,40,2361,2350,4097
603,40.75226075265128,-74.00596247972555,56f154a9cd10b74e65ad176e,Between The Bread,40.7517636,-74.00545939999998,Bistro,69.6765069277124,5,1046,1472,3283
604,40.764837171865246,-73.98080964129758,4b717a43f964a520bd482de3,Between the Bread,40.76394000000001,-73.98005,Deli / Bodega,118.54974302504112,16,2468,3067,6137
605,40.77561695976293,-73.95565680286964,49eb9b35f964a52001671fe3,Beyoglu,40.77551799516864,-73.9563578958514,Turkish Restaurant,60.071237712852714,175,9277,10912,16144
606,40.70734496974423,-74.00775911104179,596e3b8d002f4c511e07d38a,Beyond Sushi,40.70644715695038,-74.00724658856555,Vegetarian / Vegan Restaurant,108.81303192722908,4,373,129,597
607,40.72171802027448,-73.99697932314412,5add81411213844299927a44,Beyond Sushi,40.72207953581668,-73.99625027875686,Vegetarian / Vegan Restaurant,73.44411802481491,2,186,135,225
608,40.73249780817218,-73.98619953524644,4f9aab6c003929361b5de462,Beyond Sushi,40.73280955766724,-73.98600191799638,Vegetarian / Vegan Restaurant,38.46878571498715,118,3265,4413,5005
609,40.75226075265128,-73.9879961665627,5910d26ffe37407bad2f8a4b,Beyond Sushi,40.75259466421165,-73.98844971313645,Sushi Restaurant,53.29094176627406,11,1239,869,1776
610,40.76304054054896,-73.97721637866502,545cf6be498e3a7b3a1af473,Beyond Sushi,40.76345369164551,-73.9771627466244,Vegetarian / Vegan Restaurant,46.17631846686054,55,3397,2105,4909
611,40.74327759606986,-74.00596247972555,51814e22498e812ad93a4530,Beyond Sushi - The Green Roll,40.742578,-74.006598,Vegetarian / Vegan Restaurant,94.46524224576844,41,1100,1460,1576
612,40.74148096475358,-73.98260627261386,4a70a75bf964a52016d81fe3,Bhatti Indian Grill,40.74206502425499,-73.98298343609093,Indian Restaurant,72.32376905838895,156,7225,6324,10788
613,40.70914160106051,-74.01135237367437,4b7c4b40f964a5204b8a2fe3,Big Al's Chicago Style Pizza,40.708892320194174,-74.01156153941928,Pizza Place,32.86091588177396,7,787,716,1260
614,40.798973166874596,-73.96643659076733,56d86609498e1c7899d567f5,Big Apple Cafe,40.79880922688906,-73.9670847544456,Café,57.542317828695936,0,15,14,18
615,40.80975295477228,-73.93769048970681,4e335dbf45dd6987a1790813,Big Apple Deli Food Market,40.8102382295597,-73.93802860765764,Deli / Bodega,61.02293522811567,0,48,28,77
616,40.71273486369307,-73.98260627261386,4bbe6158ba9776b03b9cfdc8,Big Apple Grocery & Deli,40.712993557264426,-73.9829716612862,Deli / Bodega,42.154391838027294,0,147,778,907
617,40.73070117685589,-73.98260627261386,4aac6505f964a520cd5d20e3,Big Arc Chicken,40.73117155330063,-73.98273941039862,Middle Eastern Restaurant,53.50983676973369,16,497,830,998
618,40.784600116344336,-73.97721637866502,59fe6daba92d9866eb4cdfc4,Big Bang Burger NYC,40.7842022,-73.9777571,American Restaurant,63.50451909149727,3,25,35,38
619,40.74507422738614,-73.99697932314412,49f4eb33f964a520776b1fe3,Big Booty Bread Co.,40.74504554821321,-73.99782356253252,Bakery,71.21560719000426,59,2164,3527,4013
620,40.764837171865246,-73.95565680286964,4b671c45f964a5204a3b2be3,Big Boss Halal Chicken and Rice,40.76495714803481,-73.95515171369527,Food Truck,44.594760142565356,5,151,357,407
621,40.73788770212101,-73.9879961665627,49f4b6fdf964a5203d6b1fe3,Big Daddy's,40.737938799999995,-73.9878026,Diner,17.27535023686089,187,13536,13803,20648
622,40.791786641609455,-73.97362311603246,4bf4254d706e20a1ebfda898,Big Daddy's,40.7911514,-73.97390829999998,Diner,74.62761629527938,100,5911,7695,10723
623,40.793583272925744,-73.97182648471616,4d28ffa2ebacb1f7fbb6f64f,Big Daddy's,40.79441788606907,-73.97166491736387,American Restaurant,93.82554451379164,2,86,78,116
624,40.757650646600105,-74.00236921709295,59da6a2c0a08ab3b81d58d8d,Big George's Smokehouse,40.757805,-74.00166,BBQ Joint,62.17196107126976,0,553,43,661
625,40.773820328446654,-73.98260627261386,4bdde1bbffdec92803cfe6a1,Big NYC Pretzels,40.773015,-73.98196300000002,Food Truck,104.690154706569,0,13,14,14
626,40.71632812632564,-73.9987759544604,3fd66200f964a520ede41ee3,Big Wong King 大旺,40.71619620821637,-73.99830311536789,Chinese Restaurant,42.47820030543253,183,12046,13440,22041
627,40.77022706581408,-73.95745343418592,596e2cd68496ca6c4dcde792,Bigoi Venezia,40.76995154071836,-73.95748568997048,Italian Restaurant,30.766829042652567,3,507,243,692
628,40.764837171865246,-73.95206354023708,5a0dc623e4c4590cfee013fd,Bikur Cholim Room,40.76413693717021,-73.9531534910202,Kosher Restaurant,120.40731646524712,0,410,28,752
629,40.70914160106051,-74.01494563630693,51cde558011c221bf79219a0,Bill's Bar & Burger,40.709363010958974,-74.01418045163159,Burger Joint,69.05748667761725,82,8595,5923,12285
630,40.7594472779164,-73.97721637866502,4c88ea117223b1f7253e2fa8,Bill's Bar & Burger,40.75928956425509,-73.97753477096558,Burger Joint,32.05195752576611,359,26496,26195,39354
631,40.78999001029318,-73.96823322208361,4bccaf8e0687ef3b50b5dfcc,Bill's Hot Dog Stand,40.78973714035006,-73.96737747488193,Food Truck,77.35965301881261,0,29,103,103
632,40.7594472779164,-73.97362311603246,5747743f498ee05232d00d36,Bill's Townhouse,40.760259999999995,-73.97293,American Restaurant,107.6199614195756,8,378,262,480
633,40.764837171865246,-73.97541974734874,4fdc9401e4b035f4788eafeb,Billy's Bakery,40.76423252649102,-73.97463354703959,Bakery,94.39329018178906,8,465,469,619
634,40.782803485028055,-73.97541974734874,5c489311d48ec10039909864,Billy's Bakery,40.78250300000001,-73.975154,Bakery,40.22485741000945,2,99,48,110
635,40.703751707111664,-74.00955574235809,4b50985ef964a520ba2827e3,Bingo Deli,40.703903000000004,-74.01044,Deli / Bodega,76.43807612322728,19,1034,2074,3116
636,40.725311282907036,-74.0005725857767,4b4c863cf964a52026b526e3,Birdbath Neighborhood Green Bakery,40.72596815291517,-74.00125390305723,Bakery,92.93357870653124,150,5173,7987,11925
637,40.75226075265128,-73.97362311603246,53177565498e83cb65c53de2,Birdbath Neighborhood Green Bakery,40.75310630800745,-73.97408708798947,Bakery,101.85266337349478,15,877,1225,2043
638,40.7594472779164,-73.98440290393016,4a54d233f964a52051b31fe3,Biryani Cart,40.75933495407227,-73.98510631996177,Food Truck,60.566774290034324,62,2255,3927,4754
639,40.70914160106051,-74.00955574235809,4c34ad2066e40f477ee8c98b,Biryani House (Cart),40.70833091077184,-74.00987460300865,Food Truck,94.09552547586664,23,843,1119,1634
640,40.74148096475358,-73.98080964129758,46aa1087f964a52057491fe3,Bistango,40.74237,-73.98028599999998,Italian Restaurant,108.28706571408865,60,3403,4192,4836
641,40.75585401528383,-73.97182648471616,541cdacb498ee14d9f5c15c6,Bistango,40.7562663798751,-73.97133886814117,Italian Restaurant,61.577237646808264,11,1038,666,1198
642,40.85466873767932,-73.93769048970681,5574e2c7498ecafe5d3119ac,Bistro 209,40.855171,-73.93780600000002,American Restaurant,56.70547347331085,1,27,28,39
643,40.773820328446654,-73.99697932314412,54c5f16d498ed61fceb9b1fa,Bistro 61,40.773221253877615,-73.99708271026611,Restaurant,67.20163800494822,0,0,0,0
644,40.79717653555832,-73.93230059575798,5b64812a396de0002c3c7a68,Bistro Casa Azul,40.796587,-73.93225600000002,Mexican Restaurant,65.68137531707191,0,39,17,57
645,40.77561695976293,-73.9790130099813,49c81b66f964a520f5571fe3,Bistro Cassis Restaurant,40.77629456834895,-73.97968769150809,French Restaurant,94.39396991730442,32,1609,1848,2216
646,40.772023697130365,-73.9592500655022,4b0b6ac5f964a520433123e3,Bistro Le Steak,40.77165140533164,-73.95914502224754,French Restaurant,42.34476616917489,16,1160,1200,1658
647,40.725311282907036,-74.00236921709295,4a2f14def964a520a6981fe3,Bistro Les Amis,40.724748,-74.002588,French Restaurant,65.3117829824552,57,2512,2281,2923
0,40.736091070804726,-74.00596247972555,5b05be72e7a2370039ae3751,Bistro Pierre Lapin,40.73654689719178,-74.006450609032,French Restaurant,65.29279913595947,6,539,213,733
1,40.7594472779164,-73.96104669681849,4b70825df964a520e01e2de3,Bistro Vendome,40.75911454459661,-73.96169818030543,French Restaurant,66.20056001438427,10,1027,751,1765
2,40.72351465159075,-74.00236921709295,5ac55db5d033605386768e34,Bistrot Leo,40.72399,-74.00316,French Restaurant,85.08345120847656,6,751,214,1044
3,40.725311282907036,-73.99518269182784,455da1c3f964a520793d1fe3,Bite,40.7256654859971,-73.99486891587573,Sandwich Place,47.45298185228115,177,7699,12179,19031
